# lambda	flux
 1694.35591656 5.37500935133e-19
 1696.98221648 5.39305278441e-19
 1699.6085164 5.4110962175e-19
 1702.23481632 5.42913965058e-19
 1704.86111624 5.44718308367e-19
 1707.48741616 5.46522651676e-19
 1710.11371608 5.48326994984e-19
 1712.740016 5.50131338293e-19
 1715.36631592 5.51935681601e-19
 1717.99261584 5.5374002491e-19
 1720.61891576 5.55544368218e-19
 1723.24521568 5.57348711527e-19
 1725.8715156 5.59153054835e-19
 1728.49781552 5.60957398144e-19
 1731.12411544 5.62761741452e-19
 1733.75041536 5.64566084761e-19
 1736.37671528 5.66370428069e-19
 1739.0030152 5.68174771378e-19
 1741.62931512 5.69979114687e-19
 1744.25561504 5.71783457995e-19
 1746.88191496 5.73587801304e-19
 1749.50821488 5.75392144612e-19
 1752.1345148 5.77196487921e-19
 1754.76081472 5.79000831229e-19
 1757.38711464 5.80805174538e-19
 1760.01341456 5.82609517846e-19
 1762.63971448 5.84413861155e-19
 1765.2660144 5.86218204463e-19
 1767.89231432 5.88022547772e-19
 1770.51861424 5.8982689108e-19
 1773.14491416 5.91631234389e-19
 1775.77121408 5.93435577698e-19
 1778.397514 5.95239921006e-19
 1781.02381392 5.97044264315e-19
 1783.65011384 5.98848607623e-19
 1786.27641376 6.00652950932e-19
 1788.90271368 6.0245729424e-19
 1791.5290136 6.04261637549e-19
 1794.15531352 6.06065980857e-19
 1796.78161344 6.07870324166e-19
 1799.40791336 6.09674667474e-19
 1802.03421328 6.11479010783e-19
 1804.6605132 6.13283354091e-19
 1807.28681312 6.150876974e-19
 1809.91311304 6.16892040708e-19
 1812.53941296 6.18696384017e-19
 1815.16571288 6.20500727326e-19
 1817.7920128 6.22305070634e-19
 1820.41831272 6.24109413943e-19
 1823.04461264 6.25913757251e-19
 1825.67091256 6.2771810056e-19
 1828.29721248 6.29522443868e-19
 1830.9235124 6.31326787177e-19
 1833.54981232 6.33131130485e-19
 1836.17611224 6.34935473794e-19
 1838.80241216 6.36739817102e-19
 1841.42871208 6.38544160411e-19
 1844.055012 6.40348503719e-19
 1846.68131192 6.42152847028e-19
 1849.30761184 6.43957190337e-19
 1851.93391176 6.45761533645e-19
 1854.56021168 6.47565876954e-19
 1857.1865116 6.49370220262e-19
 1859.81281152 6.51174563571e-19
 1862.43911144 6.52978906879e-19
 1865.06541136 6.54783250188e-19
 1867.69171128 6.56587593496e-19
 1870.3180112 6.58391936805e-19
 1872.94431112 6.60196280113e-19
 1875.57061104 6.62000623422e-19
 1878.19691096 6.6380496673e-19
 1880.82321088 6.65609310039e-19
 1883.4495108 6.67413653348e-19
 1886.07581072 6.69217996656e-19
 1888.70211064 6.71022339965e-19
 1891.32841056 6.72826683273e-19
 1893.95471048 6.74631026582e-19
 1896.5810104 6.7643536989e-19
 1899.20731032 6.78239713199e-19
 1901.83361024 6.80044056507e-19
 1904.45991016 6.81848399816e-19
 1907.08621008 6.83652743124e-19
 1909.71251 6.85457086433e-19
 1912.33880992 6.87261429741e-19
 1914.96510984 6.8906577305e-19
 1917.59140976 6.90870116359e-19
 1920.21770968 6.92674459667e-19
 1922.8440096 6.94478802976e-19
 1925.47030952 6.96283146284e-19
 1928.09660944 6.98087489593e-19
 1930.72290936 6.99891832901e-19
 1933.34920928 7.0169617621e-19
 1935.9755092 7.03500519518e-19
 1938.60180912 7.05304862827e-19
 1941.22810904 7.07109206135e-19
 1943.85440896 7.08913549444e-19
 1946.48070888 7.10717892752e-19
 1949.1070088 7.12522236061e-19
 1951.73330872 7.14326579369e-19
 1954.35960864 7.16130922678e-19
 1956.98590856 7.17935265987e-19
 1959.61220848 7.19739609295e-19
 1962.2385084 7.21543952604e-19
 1964.86480832 7.23348295912e-19
 1967.49110824 7.25152639221e-19
 1970.11740816 7.26956982529e-19
 1972.74370808 7.28761325838e-19
 1975.370008 7.30565669146e-19
 1977.99630792 7.32370012455e-19
 1980.62260784 7.34174355763e-19
 1983.24890776 7.35978699072e-19
 1985.87520768 7.3778304238e-19
 1988.5015076 7.39587385689e-19
 1991.12780752 7.41391728998e-19
 1993.75410744 7.43196072306e-19
 1996.38040736 7.45000415615e-19
 1999.00670728 7.46804758923e-19
 2001.6330072 7.48609102232e-19
 2004.25930712 7.5041344554e-19
 2006.88560704 7.52217788849e-19
 2009.51190696 7.54022132157e-19
 2012.13820688 7.55826475466e-19
 2014.7645068 7.57630818774e-19
 2017.39080672 7.59435162083e-19
 2020.01710664 7.61239505391e-19
 2022.64340656 7.630438487e-19
 2025.26970648 7.64848192009e-19
 2027.8960064 7.66652535317e-19
 2030.52230632 7.68456878626e-19
 2033.14860624 7.70261221934e-19
 2035.77490616 7.72065565243e-19
 2038.40120608 7.73869908551e-19
 2041.027506 7.7567425186e-19
 2043.65380592 7.77478595168e-19
 2046.28010584 7.79282938477e-19
 2048.90640576 7.81087281785e-19
 2051.53270568 7.82891625094e-19
 2054.1590056 7.84695968402e-19
 2056.78530552 7.86500311711e-19
 2059.41160544 7.88304655019e-19
 2062.03790536 7.90108998328e-19
 2064.66420528 7.91913341637e-19
 2067.2905052 7.93717684945e-19
 2069.91680512 7.95522028254e-19
 2072.54310504 7.97326371562e-19
 2075.16940496 7.99130714871e-19
 2077.79570488 8.00935058179e-19
 2080.4220048 8.02739401488e-19
 2083.04830472 8.04543744796e-19
 2085.67460464 8.06348088105e-19
 2088.30090456 8.08152431413e-19
 2090.92720448 8.09956774722e-19
 2093.5535044 8.1176111803e-19
 2096.17980432 8.13565461339e-19
 2098.80610424 8.15369804648e-19
 2101.43240416 8.17174147956e-19
 2104.05870408 8.18978491265e-19
 2106.685004 8.20782834573e-19
 2109.31130392 8.22587177882e-19
 2111.93760384 8.2439152119e-19
 2114.56390376 8.26195864499e-19
 2117.19020368 8.28000207807e-19
 2119.8165036 8.29804551116e-19
 2122.44280352 8.31608894424e-19
 2125.06910344 8.33413237733e-19
 2127.69540336 8.35217581041e-19
 2130.32170328 8.3702192435e-19
 2132.9480032 8.38826267659e-19
 2135.57430312 8.40630610967e-19
 2138.20060304 8.42434954276e-19
 2140.82690296 8.44239297584e-19
 2143.45320288 8.46043640893e-19
 2146.0795028 8.47847984201e-19
 2148.70580272 8.4965232751e-19
 2151.33210264 8.51456670818e-19
 2153.95840256 8.53261014127e-19
 2156.58470248 8.55065357435e-19
 2159.2110024 8.56869700744e-19
 2161.83730232 8.58674044052e-19
 2164.46360224 8.60478387361e-19
 2167.08990216 8.6228273067e-19
 2169.71620208 8.64087073978e-19
 2172.342502 8.65891417287e-19
 2174.96880192 8.67695760595e-19
 2177.59510184 8.69500103904e-19
 2180.22140176 8.71304447212e-19
 2182.84770168 8.73108790521e-19
